music_name,load_arr,sample_rate,genre
country.00046.wav,"[ 0.04820896  0.06172599  0.0559159  ... -0.01796965 -0.01945874
 -0.01085039]",45600,country
country.00047.wav,"[-0.01013508 -0.01514314 -0.0169693  ... -0.02036514 -0.03224411
 -0.0209845 ]",45600,country
country.00048.wav,[0.00899419 0.00965212 0.00547401 ... 0.2436077  0.20407921 0.10329351],45600,country
country.00049.wav,"[-0.03906298 -0.04483786 -0.03335767 ...  0.03262404  0.023063
  0.01046769]",45600,country
country.00050.wav,"[ 0.04446705  0.06373049  0.05768819 ... -0.13878523 -0.11868108
 -0.05903753]",45600,country
country.00051.wav,"[-0.00775061 -0.0139345  -0.0192837  ... -0.0799864  -0.08038317
 -0.04284368]",45600,country
country.00052.wav,"[-0.01412835 -0.02033227 -0.0204552  ... -0.07792073 -0.06472193
 -0.03182239]",45600,country
country.00053.wav,"[-0.02014674 -0.03048009 -0.03109994 ...  0.23241717  0.20571421
  0.10319473]",45600,country
country.00054.wav,"[-0.05036253 -0.06641652 -0.05203111 ...  0.07596982  0.06954956
  0.03614296]",45600,country
country.00055.wav,[0.08683826 0.12296265 0.11975013 ... 0.11592585 0.11224574 0.05948728],45600,country
country.00056.wav,"[-0.06603532 -0.10361975 -0.11686885 ...  0.06140558  0.05074362
  0.0248243 ]",45600,country
country.00057.wav,"[-0.05601802 -0.06304481 -0.02893668 ... -0.14105344 -0.11153247
 -0.05339351]",45600,country
country.00058.wav,"[ 0.20583849  0.3151454   0.33926168 ... -0.01151308  0.01265244
  0.01468789]",45600,country
country.00059.wav,"[ 0.03929341  0.06033231  0.06648259 ... -0.264277   -0.21966079
 -0.10789517]",45600,country
country.00060.wav,"[-0.06100792 -0.09355965 -0.10317381 ... -0.06687966 -0.05465696
 -0.02622947]",45600,country
country.00061.wav,"[ 0.01940981  0.03054624  0.03471458 ... -0.13666147 -0.12174942
 -0.06176417]",45600,country
country.00062.wav,"[-0.00158714 -0.00385133 -0.00791666 ...  0.0019067  -0.00250364
 -0.00272629]",45600,country
country.00063.wav,[0.322335   0.47884658 0.5015043  ... 0.08934858 0.07073976 0.03379995],45600,country
country.00064.wav,"[ 0.04143834  0.06273898  0.06730882 ... -0.01981507 -0.01534959
 -0.00721218]",45600,country
country.00065.wav,[0.02627513 0.0414679  0.04710178 ... 0.12077784 0.10198671 0.05060357],45600,country
country.00066.wav,"[-0.04289459 -0.06342088 -0.06500102 ...  0.16111638  0.17184876
  0.09408856]",45600,country
country.00067.wav,"[-0.02530666 -0.03777838 -0.03947189 ...  0.07261246  0.05857689
  0.02835756]",45600,country
country.00068.wav,"[-0.01159352 -0.01623247 -0.01689182 ... -0.03413227 -0.03051703
 -0.01568543]",45600,country
country.00069.wav,"[ 0.0286181   0.04970019  0.06336724 ... -0.05689329 -0.04915636
 -0.02463653]",45600,country
country.00070.wav,"[ 0.07751547  0.1230343   0.1427221  ... -0.03596184 -0.0355277
 -0.01931723]",45600,country
country.00071.wav,"[ 0.02398731  0.03623457  0.03795842 ... -0.03454708 -0.03080434
 -0.01586267]",45600,country
country.00072.wav,"[-0.00631799 -0.00903406 -0.00929279 ... -0.11270601 -0.08998856
 -0.04173446]",45600,country
country.00073.wav,[0.09014583 0.14020692 0.15339838 ... 0.03014781 0.03947004 0.02324675],45600,country
country.00074.wav,"[-0.02497258 -0.03900724 -0.04518798 ...  0.07138517  0.05029622
  0.02232178]",45600,country
country.00075.wav,"[ 0.07635077  0.12929416  0.16028042 ... -0.03441164 -0.026061
 -0.01219843]",45600,country
country.00076.wav,"[-0.14573152 -0.22154532 -0.23661916 ...  0.17829597  0.14525884
  0.07061423]",45600,country
country.00077.wav,[0.08996636 0.12517208 0.11504402 ... 0.03639518 0.02160571 0.00853688],45600,country
country.00078.wav,"[-0.03278856 -0.04557084 -0.0423781  ... -0.34674627 -0.26759556
 -0.12536097]",45600,country
country.00079.wav,[0.09776124 0.11826655 0.07642575 ... 0.07422969 0.06084978 0.03014122],45600,country
country.00080.wav,"[-0.00917048 -0.01346427 -0.01723457 ...  0.08849797  0.07921883
  0.04034447]",45600,country
country.00081.wav,"[ 0.1027516   0.15668498  0.16752556 ... -0.11237807 -0.09051292
 -0.0447832 ]",45600,country
country.00082.wav,"[-0.01447724 -0.03167531 -0.04843121 ...  0.53060424  0.45246407
  0.22564855]",45600,country
country.00083.wav,"[-0.04548962 -0.07259763 -0.08146089 ...  0.00603308 -0.00388879
 -0.00411691]",45600,country
country.00084.wav,"[-0.00181964 -0.00522115 -0.00965929 ... -0.21426654 -0.1628188
 -0.07637089]",45600,country
country.00085.wav,"[ 0.02825414  0.05509204  0.07376022 ... -0.14390928 -0.11368009
 -0.05424496]",45600,country
country.00086.wav,"[ 0.06304582  0.09732071  0.10338572 ... -0.12438446 -0.10535976
 -0.05284053]",45600,country
country.00087.wav,"[-0.07296289 -0.11056841 -0.118754   ...  0.04641127  0.05059313
  0.02898378]",45600,country
country.00088.wav,"[-0.05695839 -0.08789948 -0.09416667 ... -0.03857226 -0.04063001
 -0.02244525]",45600,country
country.00089.wav,"[-0.01775832 -0.00911004  0.01004604 ...  0.24925154  0.20682536
  0.10154032]",45600,country
country.00090.wav,"[-0.02036726 -0.04098856 -0.04868597 ...  0.37922418  0.31178805
  0.15309218]",45600,country
country.00091.wav,"[-0.01570371 -0.00562704  0.02744073 ... -0.02390083  0.00622497
  0.0088472 ]",45600,country
country.00092.wav,"[-0.13754179 -0.21153045 -0.22142659 ... -0.15932396 -0.08811544
 -0.02887593]",45600,country
country.00093.wav,[0.01914082 0.02588408 0.02413453 ... 0.000684   0.00365533 0.00254803],45600,country
country.00094.wav,[0.04789545 0.06327847 0.05071854 ... 0.08450752 0.07085623 0.03459965],45600,country
country.00095.wav,"[-0.0196592  -0.03069949 -0.03640301 ... -0.12147263 -0.11400978
 -0.06222323]",45600,country
country.00096.wav,[0.04222601 0.10263632 0.12715137 ... 0.35893747 0.33947542 0.17377117],45600,country
country.00097.wav,"[-0.05716478 -0.08587868 -0.08786728 ...  0.08797732  0.0637577
  0.02844973]",45600,country
country.00098.wav,"[-0.17091636 -0.24647793 -0.23976979 ... -0.775738   -0.6226814
 -0.299977  ]",45600,country
country.00099.wav,"[-0.12486106 -0.19347613 -0.21381584 ...  0.06194757  0.04173094
  0.0180839 ]",45600,country
